Name,BLDG_CH,BLDG_NUM,NUM_APTS_C,NUM_FLOORS,Position X,Position Y,Position Z,STREET_COD
Attribute Definition,,,,,180073.0400,654309.6303,60.9700,
Attribute Definition,,,,,180073.0400,654305.3799,60.9700,
Attribute Definition,,,,,180073.0400,654304.0960,60.9700,
2801,,,,,180073.0400,654307.5300,60.9700,
Attribute Definition,,,,,180071.6400,654298.4499,60.3400,
Attribute Definition,,,,,180071.6400,654297.1660,60.3400,
Attribute Definition,,,,,180071.6400,654295.8821,60.3400,
Attribute Definition,,,,,180051.4900,654302.9160,60.3600,
Attribute Definition,,,,,180051.4900,654301.6321,60.3600,
2801,,,,,180056.6000,654300.1900,60.3400,
Attribute Definition,,,,,180051.4900,654304.1999,60.3600,
Attribute Definition,,,,,180073.0400,654302.8121,60.9700,
2801,,,,,180051.4900,654306.3500,60.3600,
Attribute Definition,,,,,180051.4900,654308.4503,60.3600,
Attribute Definition,,,,,180071.6400,654302.7003,60.3400,
Attribute Definition,,,,,179998.1200,654356.8803,62.1900,
Attribute Definition,,,,,179998.1200,654352.6299,62.1900,
Attribute Definition,,,,,179998.1200,654351.3460,62.1900,
2801,,,,,179998.1200,654354.7800,62.1900,
Attribute Definition,,,,,179971.1100,654325.2399,61.9700,
Attribute Definition,,,,,179971.1100,654323.9560,61.9700,
Attribute Definition,,,,,179971.1100,654322.6721,61.9700,
Attribute Definition,,,,,179993.5800,654346.6760,62.1900,
Attribute Definition,,,,,179993.5800,654345.3921,62.1900,
2801,,,,,180071.6400,654300.6000,60.3400,
Attribute Definition,,,,,179993.5800,654347.9599,62.1900,
Attribute Definition,,,,,179998.1200,654350.0621,62.1900,
2801,,,,,179993.5800,654350.1100,62.1900,
Attribute Definition,,,,,179993.5800,654352.2103,62.1900,
2801,,,,,180002.4200,654301.5600,62.0100,
Attribute Definition,,,,,180002.4200,654303.6603,62.0100,
Attribute Definition,,,,,180002.4200,654299.4099,62.0100,
Attribute Definition,,,,,180044.6500,654312.8921,61.6000,
Attribute Definition,,,,,180044.6500,654319.7103,61.6000,
Attribute Definition,,,,,180044.6500,654315.4599,61.6000,
Attribute Definition,,,,,180044.6500,654314.1760,61.6000,
Attribute Definition,,,,,180022.3800,654296.9799,61.7100,
Attribute Definition,,,,,180022.3800,654295.6960,61.7100,
Attribute Definition,,,,,180022.3800,654294.4121,61.7100,
Attribute Definition,,,,,180022.3800,654301.2303,61.7100,
Attribute Definition,,,,,180002.4200,654298.1260,62.0100,
Attribute Definition,,,,,180002.4200,654296.8421,62.0100,
2801,,,,,180022.3800,654299.1300,61.7100,
2801,,,,,180044.6500,654317.6100,61.6000,
2801,,,,,180053.4500,654322.3000,61.3000,
Attribute Definition,,,,,180053.4500,654324.4003,61.3000,
Attribute Definition,,,,,180053.4500,654320.1499,61.3000,
Attribute Definition,,,,,180056.6000,654295.4721,60.3400,
Attribute Definition,,,,,180056.6000,654302.2903,60.3400,
Attribute Definition,,,,,180056.6000,654298.0399,60.3400,
Attribute Definition,,,,,180056.6000,654296.7560,60.3400,
Attribute Definition,,,,,180012.7500,654294.3199,61.8400,
Attribute Definition,,,,,180012.7500,654293.0360,61.8400,
Attribute Definition,,,,,180012.7500,654291.7521,61.8400,
Attribute Definition,,,,,180012.7500,654298.5703,61.8400,
Attribute Definition,,,,,180053.4500,654318.8660,61.3000,
Attribute Definition,,,,,180053.4500,654317.5821,61.3000,
2801,,,,,180012.7500,654296.4700,61.8400,
Attribute Definition,,,,,179955.1651,654661.7735,62.1415,
Attribute Definition,,,,,179955.1651,654659.2231,62.1415,
Attribute Definition,,,,,179955.1651,654657.9392,62.1415,
Circle,,,,,,,,
4402,,,,,179955.1651,654660.5232,62.1415,
Line,,,,,,,,
Line,,,,,,,,
Attribute Definition,,,,,179908.6000,654700.9703,59.9200,
Attribute Definition,,,,,179908.6000,654698.4199,59.9200,
Attribute Definition,,,,,179908.6000,654697.1360,59.9200,
Circle,,,,,,,,
4402,,,,,179908.6000,654699.7200,59.9200,
Line,,,,,,,,
Line,,,,,,,,
Attribute Definition,,,,,179689.2800,654526.8960,56.4800,
Circle,,,,,,,,
Attribute Definition,,,,,179685.8300,654519.9003,56.0800,
Attribute Definition,,,,,179685.8300,654517.3499,56.0800,
Line,,,,,,,,
Attribute Definition,,,,,179704.1400,654523.7560,56.6000,
4402,,,,,179685.8300,654518.6500,56.0800,
Line,,,,,,,,
Circle,,,,,,,,
Attribute Definition,,,,,179689.2800,654530.7303,56.4800,
Attribute Definition,,,,,179689.2800,654528.1799,56.4800,
Line,,,,,,,,
Attribute Definition,,,,,179685.8300,654516.0660,56.0800,
4402,,,,,179689.2800,654529.4800,56.4800,
Line,,,,,,,,
Circle,,,,,,,,
Attribute Definition,,,,,179869.5071,654315.6249,0.0000,
Attribute Definition,,,,,179869.5071,654313.3245,0.0000,
5130,,,,,179869.5071,654314.4746,0.0000,
Attribute Definition,,,,,179959.9388,654608.9666,0.0000,
Attribute Definition,,,,,179959.9388,654606.6662,0.0000,
Attribute Definition,,,,,179959.9388,654605.3823,0.0000,
Attribute Definition,,,,,179991.8142,654589.3242,0.0000,
Attribute Definition,,,,,179991.8142,654588.0403,0.0000,
5130,,,,,179951.8805,654460.9657,0.0000,
Attribute Definition,,,,,179991.8142,654591.6246,0.0000,
Attribute Definition,,,,,179869.5071,654312.0406,0.0000,
5130,,,,,179991.8142,654590.4743,0.0000,
Circle,,,,,,,,
Circle,,,,,,,,
Circle,,,,,,,,
Attribute Definition,,,,,180253.2409,654556.3200,0.0000,
Attribute Definition,,,,,180253.2409,654554.0196,0.0000,
5130,,,,,180253.2409,654555.1697,0.0000,
Polyline,,,,,,,,
Polyline,,,,,,,,
Polyline,,,,,,,,
Attribute Definition,,,,,180297.8918,654668.1273,0.0000,
Attribute Definition,,,,,180297.8918,654666.8434,0.0000,
5130,,,,,179959.9388,654607.8163,0.0000,
Attribute Definition,,,,,180297.8918,654670.4277,0.0000,
Attribute Definition,,,,,180253.2409,654552.7357,0.0000,
5130,,,,,180297.8918,654669.2774,0.0000,
Circle,,,,,,,,
Attribute Definition,,,,,179704.1400,654525.0399,56.6000,
Attribute Definition,,,,,180287.2000,654610.2560,61.8700,
Attribute Definition,,,,,180287.2000,654608.9721,61.8700,
2801,,,,,180287.4400,654618.1100,61.8700,
Attribute Definition,,,,,180287.2000,654611.5399,61.8700,
Attribute Definition,,,,,180291.1600,654638.8621,63.4500,
2801,,,,,180287.2000,654613.6900,61.8700,
Attribute Definition,,,,,180287.2000,654615.7903,61.8700,
2801,,,,,180296.1800,654665.4300,64.2200,
Attribute Definition,,,,,180296.1800,654667.5303,64.2200,
Attribute Definition,,,,,180296.1800,654663.2799,64.2200,
Attribute Definition,,,,,180287.4400,654613.3921,61.8700,
Attribute Definition,,,,,180287.4400,654620.2103,61.8700,
Attribute Definition,,,,,180287.4400,654615.9599,61.8700,
Attribute Definition,,,,,180287.4400,654614.6760,61.8700,
Attribute Definition,,,,,180291.1600,654640.1460,63.4500,
Attribute Definition,,,,,180288.9500,654597.7860,62.3700,
Attribute Definition,,,,,180288.9500,654596.5021,62.3700,
2801,,,,,180292.2500,654623.9100,62.6600,
Attribute Definition,,,,,180288.9500,654599.0699,62.3700,
Attribute Definition,,,,,180291.6500,654628.5521,63.5600,
2801,,,,,180288.9500,654601.2200,62.3700,
Attribute Definition,,,,,180288.9500,654603.3203,62.3700,
2801,,,,,180291.1600,654643.5800,63.4500,
Attribute Definition,,,,,180291.1600,654645.6803,63.4500,
Attribute Definition,,,,,180291.1600,654641.4299,63.4500,
Attribute Definition,,,,,180292.2500,654619.1921,62.6600,
Attribute Definition,,,,,180292.2500,654626.0103,62.6600,
Attribute Definition,,,,,180292.2500,654621.7599,62.6600,
Attribute Definition,,,,,180292.2500,654620.4760,62.6600,
Line,,,,,,,,
Circle,,,,,,,,
Attribute Definition,,,,,179675.6000,654506.7803,55.7600,
Line,,,,,,,,
Attribute Definition,,,,,179662.3400,654509.6799,55.8600,
Attribute Definition,,,,,179662.3400,654508.3960,55.8600,
4402,,,,,179675.6000,654505.5300,55.7600,
Line,,,,,,,,
Circle,,,,,,,,
Attribute Definition,,,,,179704.1400,654527.5903,56.6000,
Line,,,,,,,,
Attribute Definition,,,,,179675.6000,654504.2299,55.7600,
Attribute Definition,,,,,179675.6000,654502.9460,55.7600,
4402,,,,,179704.1400,654526.3400,56.6000,
Attribute Definition,,,,,179662.3400,654512.2303,55.8600,
Attribute Definition,,,,,180297.1700,654673.4499,64.4700,
Attribute Definition,,,,,180297.1700,654672.1660,64.4700,
Attribute Definition,,,,,180297.1700,654670.8821,64.4700,
Attribute Definition,,,,,180297.1700,654677.7003,64.4700,
Attribute Definition,,,,,180296.1800,654661.9960,64.2200,
Attribute Definition,,,,,180296.1800,654660.7121,64.2200,
2801,,,,,180297.1700,654675.6000,64.4700,
Line,,,,,,,,
Line,,,,,,,,
Circle,,,,,,,,
4402,,,,,179662.3400,654510.9800,55.8600,
4411,,,,,179641.0050,654708.3675,50.8477,
4411,,,,,179641.1345,654701.3078,50.8680,
4411,,,,,179646.0600,654718.5000,51.1700,
Attribute Definition,,,,,179971.1100,654329.4903,61.9700,
2801,,,,,180122.2300,654297.2100,58.2100,
Attribute Definition,,,,,180122.2300,654299.3103,58.2100,
Attribute Definition,,,,,180122.2300,654295.0599,58.2100,
Attribute Definition,,,,,179968.4100,654598.7221,62.6200,
Attribute Definition,,,,,179968.4100,654605.5403,62.6200,
Attribute Definition,,,,,179968.4100,654601.2899,62.6200,
Attribute Definition,,,,,179968.4100,654600.0060,62.6200,
Attribute Definition,,,,,180115.3900,654300.6699,58.2100,
Attribute Definition,,,,,180115.3900,654299.3860,58.2100,
Attribute Definition,,,,,180115.3900,654298.1021,58.2100,
Attribute Definition,,,,,180115.3900,654304.9203,58.2100,
Attribute Definition,,,,,180122.2300,654293.7760,58.2100,
Attribute Definition,,,,,180122.2300,654292.4921,58.2100,
2801,,,,,180115.3900,654302.8200,58.2100,
2801,,,,,179968.4100,654603.4400,62.6200,
2801,,,,,179963.5600,654590.0500,62.4300,
Attribute Definition,,,,,179963.5600,654592.1503,62.4300,
Attribute Definition,,,,,179963.5600,654587.8999,62.4300,
Attribute Definition,,,,,179965.9400,654591.9921,62.3700,
Attribute Definition,,,,,179965.9400,654598.8103,62.3700,
Attribute Definition,,,,,179965.9400,654594.5599,62.3700,
Attribute Definition,,,,,179965.9400,654593.2760,62.3700,
Attribute Definition,,,,,179971.7900,654608.3899,62.6800,
Attribute Definition,,,,,179971.7900,654607.1060,62.6800,
Attribute Definition,,,,,179971.7900,654605.8221,62.6800,
Attribute Definition,,,,,179971.7900,654612.6403,62.6800,
Attribute Definition,,,,,179963.5600,654586.6160,62.4300,
Attribute Definition,,,,,179963.5600,654585.3321,62.4300,
2801,,,,,179971.7900,654610.5400,62.6800,
Attribute Definition,,,,,180013.3400,654303.3021,61.9000,
2801,,,,,180051.9200,654313.0000,60.0400,
Attribute Definition,,,,,180051.9200,654315.1003,60.0400,
Attribute Definition,,,,,180013.3400,654304.5860,61.9000,
2801,,,,,180013.3400,654308.0200,61.9000,
Attribute Definition,,,,,180013.3400,654310.1203,61.9000,
Attribute Definition,,,,,180013.3400,654305.8699,61.9000,
Attribute Definition,,,,,180026.2000,654323.9503,61.9000,
Attribute Definition,,,,,180026.2000,654319.6999,61.9000,
Attribute Definition,,,,,180026.2000,654318.4160,61.9000,
2801,,,,,180026.2000,654321.8500,61.9000,
Attribute Definition,,,,,180051.9200,654310.8499,60.0400,
Attribute Definition,,,,,180051.9200,654309.5660,60.0400,
Attribute Definition,,,,,180051.9200,654308.2821,60.0400,
Attribute Definition,,,,,180017.8200,654292.2621,61.9000,
Attribute Definition,,,,,180062.1600,654307.0821,60.0400,
2801,,,,,180063.3200,654307.6100,60.0400,
Attribute Definition,,,,,180063.3200,654309.7103,60.0400,
Attribute Definition,,,,,180062.1600,654308.3660,60.0400,
2801,,,,,180062.1600,654311.8000,60.0400,
Attribute Definition,,,,,180062.1600,654313.9003,60.0400,
Attribute Definition,,,,,180062.1600,654309.6499,60.0400,
Attribute Definition,,,,,180017.8200,654299.0803,61.9000,
Attribute Definition,,,,,180017.8200,654294.8299,61.9000,
Attribute Definition,,,,,180017.8200,654293.5460,61.9000,
2801,,,,,180017.8200,654296.9800,61.9000,
Attribute Definition,,,,,180063.3200,654305.4599,60.0400,
Attribute Definition,,,,,180063.3200,654304.1760,60.0400,
Attribute Definition,,,,,180063.3200,654302.8921,60.0400,
2801,,,,,179965.9400,654596.7100,62.3700,
Attribute Definition,,,,,180283.9700,654403.8603,58.6100,
Attribute Definition,,,,,180283.9700,654399.6099,58.6100,
Attribute Definition,,,,,180283.9700,654398.3260,58.6100,
2801,,,,,180283.9700,654401.7600,58.6100,
Attribute Definition,,,,,180029.4000,654424.7399,62.2100,
Attribute Definition,,,,,180029.4000,654423.4560,62.2100,
Attribute Definition,,,,,180029.4000,654422.1721,62.2100,
Attribute Definition,,,,,180260.3800,654432.9360,59.7500,
Attribute Definition,,,,,180260.3800,654431.6521,59.7500,
2801,,,,,180000.6400,654676.8900,62.9700,
Attribute Definition,,,,,180260.3800,654434.2199,59.7500,
Attribute Definition,,,,,180283.9700,654397.0421,58.6100,
2801,,,,,180260.3800,654436.3700,59.7500,
Attribute Definition,,,,,180260.3800,654438.4703,59.7500,
Attribute Definition,,,,,180029.4000,654428.9903,62.2100,
Attribute Definition,,,,,180030.9300,654435.2803,63.0700,
Attribute Definition,,,,,180030.9300,654431.0299,63.0700,
Attribute Definition,,,,,180030.9300,654429.7460,63.0700,
2801,,,,,180030.9300,654433.1800,63.0700,
Attribute Definition,,,,,180025.0800,654415.4399,62.2100,
Attribute Definition,,,,,180025.0800,654414.1560,62.2100,
Attribute Definition,,,,,180025.0800,654412.8721,62.2100,
Attribute Definition,,,,,180275.4800,654411.2960,58.9000,
Attribute Definition,,,,,180275.4800,654410.0121,58.9000,
2801,,,,,180029.4000,654426.8900,62.2100,
Attribute Definition,,,,,180275.4800,654412.5799,58.9000,
Attribute Definition,,,,,180030.9300,654428.4621,63.0700,
2801,,,,,180275.4800,654414.7300,58.9000,
Attribute Definition,,,,,180275.4800,654416.8303,58.9000,
2801,,,,,179969.6100,654625.3900,62.4300,
Attribute Definition,,,,,179969.6100,654627.4903,62.4300,
Attribute Definition,,,,,179969.6100,654623.2399,62.4300,
Attribute Definition,,,,,179970.9300,654615.9421,62.3400,
Attribute Definition,,,,,179970.9300,654622.7603,62.3400,
Attribute Definition,,,,,179970.9300,654618.5099,62.3400,
Attribute Definition,,,,,179970.9300,654617.2260,62.3400,
Attribute Definition,,,,,179964.2200,654601.4599,63.2400,
Attribute Definition,,,,,179964.2200,654600.1760,63.2400,
Attribute Definition,,,,,179964.2200,654598.8921,63.2400,
Attribute Definition,,,,,179964.2200,654605.7103,63.2400,
Attribute Definition,,,,,179969.6100,654621.9560,62.4300,
Attribute Definition,,,,,179969.6100,654620.6721,62.4300,
2801,,,,,179964.2200,654603.6100,63.2400,
2801,,,,,179970.9300,654620.6600,62.3400,
2801,,,,,180002.3500,654683.6000,63.0800,
Attribute Definition,,,,,180002.3500,654685.7003,63.0800,
Attribute Definition,,,,,180002.3500,654681.4499,63.0800,
Attribute Definition,,,,,180000.6400,654672.1721,62.9700,
Attribute Definition,,,,,180000.6400,654678.9903,62.9700,
Attribute Definition,,,,,180000.6400,654674.7399,62.9700,
Attribute Definition,,,,,180000.6400,654673.4560,62.9700,
Attribute Definition,,,,,180005.9600,654692.5599,63.2700,
Attribute Definition,,,,,180005.9600,654691.2760,63.2700,
Attribute Definition,,,,,180005.9600,654689.9921,63.2700,
Attribute Definition,,,,,180005.9600,654696.8103,63.2700,
Attribute Definition,,,,,180002.3500,654680.1660,63.0800,
Attribute Definition,,,,,180002.3500,654678.8821,63.0800,
2801,,,,,180005.9600,654694.7100,63.2700,
Attribute Definition,,,,,180020.3700,654333.8599,63.3400,
Attribute Definition,,,,,180020.3700,654332.5760,63.3400,
Attribute Definition,,,,,180020.3700,654331.2921,63.3400,
Attribute Definition,,,,,180020.3700,654338.1103,63.3400,
Attribute Definition,,,,,179977.4900,654354.0160,61.9400,
Attribute Definition,,,,,179977.4900,654352.7321,61.9400,
2801,,,,,180020.3700,654336.0100,63.3400,
Attribute Definition,,,,,180016.5800,654327.0121,63.6300,
2801,,,,,180007.8100,654333.9400,63.2800,
Attribute Definition,,,,,180007.8100,654336.0403,63.2800,
Attribute Definition,,,,,180016.5800,654328.2960,63.6300,
2801,,,,,180016.5800,654331.7300,63.6300,
Attribute Definition,,,,,180016.5800,654333.8303,63.6300,
Attribute Definition,,,,,180016.5800,654329.5799,63.6300,
Attribute Definition,,,,,179977.4900,654355.2999,61.9400,
Attribute Definition,,,,,179970.0100,654370.3699,61.6000,
Attribute Definition,,,,,179970.0100,654369.0860,61.6000,
Attribute Definition,,,,,179970.0100,654367.8021,61.6000,
Attribute Definition,,,,,179970.0100,654374.6203,61.6000,
Attribute Definition,,,,,179966.5300,654339.7560,61.2500,
Attribute Definition,,,,,179966.5300,654338.4721,61.2500,
2801,,,,,179970.0100,654372.5200,61.6000,
Attribute Definition,,,,,179969.0000,654360.7521,61.6000,
2801,,,,,179977.4900,654357.4500,61.9400,
Attribute Definition,,,,,179977.4900,654359.5503,61.9400,
Attribute Definition,,,,,179969.0000,654362.0360,61.6000,
2801,,,,,179969.0000,654365.4700,61.6000,
Attribute Definition,,,,,179969.0000,654367.5703,61.6000,
Attribute Definition,,,,,179969.0000,654363.3199,61.6000,
Attribute Definition,,,,,179974.1100,654311.3303,61.6700,
Attribute Definition,,,,,179974.1100,654307.0799,61.6700,
Attribute Definition,,,,,179974.1100,654305.7960,61.6700,
2801,,,,,179974.1100,654309.2300,61.6700,
Attribute Definition,,,,,179977.8700,654314.1599,62.0600,
Attribute Definition,,,,,179977.8700,654312.8760,62.0600,
Attribute Definition,,,,,179977.8700,654311.5921,62.0600,
Attribute Definition,,,,,179967.1000,654327.5460,61.6300,
Attribute Definition,,,,,179967.1000,654326.2621,61.6300,
2801,,,,,179971.1100,654327.3900,61.9700,
Attribute Definition,,,,,179967.1000,654328.8299,61.6300,
Attribute Definition,,,,,179974.1100,654304.5121,61.6700,
2801,,,,,179967.1000,654330.9800,61.6300,
Attribute Definition,,,,,179967.1000,654333.0803,61.6300,
Attribute Definition,,,,,179977.8700,654318.4103,62.0600,
Attribute Definition,,,,,180025.2900,654311.9603,61.7000,
Attribute Definition,,,,,180025.2900,654307.7099,61.7000,
Attribute Definition,,,,,180025.2900,654306.4260,61.7000,
2801,,,,,180025.2900,654309.8600,61.7000,
Attribute Definition,,,,,180007.8100,654331.7899,63.2800,
Attribute Definition,,,,,180007.8100,654330.5060,63.2800,
Attribute Definition,,,,,180007.8100,654329.2221,63.2800,
Attribute Definition,,,,,179980.8000,654319.3160,62.0600,
Attribute Definition,,,,,179980.8000,654318.0321,62.0600,
2801,,,,,179977.8700,654316.3100,62.0600,
Attribute Definition,,,,,179980.8000,654320.5999,62.0600,
Attribute Definition,,,,,180025.2900,654305.1421,61.7000,
2801,,,,,179980.8000,654322.7500,62.0600,
Attribute Definition,,,,,179980.8000,654324.8503,62.0600,
Attribute Definition,,,,,179966.5300,654341.0399,61.2500,
Attribute Definition,,,,,180072.4700,654328.2160,60.0900,
Attribute Definition,,,,,180072.4700,654326.9321,60.0900,
2801,,,,,180059.3600,654331.5700,60.4500,
Attribute Definition,,,,,180072.4700,654329.4999,60.0900,
Attribute Definition,,,,,180017.0300,654301.1721,61.9000,
2801,,,,,180072.4700,654331.6500,60.0900,
Attribute Definition,,,,,180072.4700,654333.7503,60.0900,
2801,,,,,180055.9000,654326.8400,60.4500,
Attribute Definition,,,,,180055.9000,654328.9403,60.4500,
Attribute Definition,,,,,180055.9000,654324.6899,60.4500,
Attribute Definition,,,,,180059.3600,654326.8521,60.4500,
Attribute Definition,,,,,180059.3600,654333.6703,60.4500,
Attribute Definition,,,,,180059.3600,654329.4199,60.4500,
Attribute Definition,,,,,180059.3600,654328.1360,60.4500,
Attribute Definition,,,,,180017.0300,654302.4560,61.9000,
Attribute Definition,,,,,180031.8900,654330.3060,61.2400,
Attribute Definition,,,,,180031.8900,654329.0221,61.2400,
2801,,,,,180000.2700,654327.5700,62.1100,
Attribute Definition,,,,,180031.8900,654331.5899,61.2400,
Attribute Definition,,,,,180026.2000,654317.1321,61.9000,
2801,,,,,180031.8900,654333.7400,61.2400,
Attribute Definition,,,,,180031.8900,654335.8403,61.2400,
2801,,,,,180017.0300,654305.8900,61.9000,
Attribute Definition,,,,,180017.0300,654307.9903,61.9000,
Attribute Definition,,,,,180017.0300,654303.7399,61.9000,
Attribute Definition,,,,,180000.2700,654322.8521,62.1100,
Attribute Definition,,,,,180000.2700,654329.6703,62.1100,
Attribute Definition,,,,,180000.2700,654325.4199,62.1100,
Attribute Definition,,,,,180000.2700,654324.1360,62.1100,
Attribute Definition,,,,,179963.7300,654338.0099,61.2600,
Attribute Definition,,,,,179963.7300,654336.7260,61.2600,
Attribute Definition,,,,,179963.7300,654335.4421,61.2600,
Attribute Definition,,,,,179963.7300,654342.2603,61.2600,
Attribute Definition,,,,,179995.6100,654314.1860,62.0600,
Attribute Definition,,,,,179995.6100,654312.9021,62.0600,
2801,,,,,179963.7300,654340.1600,61.2600,
Attribute Definition,,,,,179987.1800,654363.5821,61.6100,
2801,,,,,179966.5300,654343.1900,61.2500,
Attribute Definition,,,,,179966.5300,654345.2903,61.2500,
Attribute Definition,,,,,179987.1800,654364.8660,61.6100,
2801,,,,,179987.1800,654368.3000,61.6100,
Attribute Definition,,,,,179987.1800,654370.4003,61.6100,
Attribute Definition,,,,,179987.1800,654366.1499,61.6100,
Attribute Definition,,,,,179995.6100,654315.4699,62.0600,
Attribute Definition,,,,,180005.7900,654365.4799,61.6700,
Attribute Definition,,,,,180005.7900,654364.1960,61.6700,
Attribute Definition,,,,,180005.7900,654362.9121,61.6700,
Attribute Definition,,,,,180005.7900,654369.7303,61.6700,
Attribute Definition,,,,,180055.9000,654323.4060,60.4500,
Attribute Definition,,,,,180055.9000,654322.1221,60.4500,
2801,,,,,180005.7900,654367.6300,61.6700,
Attribute Definition,,,,,180001.8500,654354.4321,61.9800,
2801,,,,,179995.6100,654317.6200,62.0600,
Attribute Definition,,,,,179995.6100,654319.7203,62.0600,
Attribute Definition,,,,,180001.8500,654355.7160,61.9800,
2801,,,,,180001.8500,654359.1500,61.9800,
Attribute Definition,,,,,180001.8500,654361.2503,61.9800,
Attribute Definition,,,,,180001.8500,654356.9999,61.9800,
1505,,,,,179826.5500,654366.7500,61.5200,
Attribute Definition,,,,,179826.5500,654367.9003,61.5200,
Attribute Definition,,,,,179826.5500,654365.5999,61.5200,
Attribute Definition,,,,,179662.3700,654319.2760,56.8900,
1505,,,,,179662.3700,654321.7100,56.8900,
Attribute Definition,,,,,179662.3700,654322.8603,56.8900,
Attribute Definition,,,,,179662.3700,654320.5599,56.8900,
Attribute Definition,,,,,179822.1200,654350.6460,61.1300,
1505,,,,,179638.2300,654344.2000,56.1600,
Attribute Definition,,,,,179638.2300,654345.3503,56.1600,
Attribute Definition,,,,,179822.1200,654351.9299,61.1300,
Attribute Definition,,,,,179826.5500,654364.3160,61.5200,
1505,,,,,179822.1200,654353.0800,61.1300,
Attribute Definition,,,,,179822.1200,654354.2303,61.1300,
Attribute Definition,,,,,179644.4300,654338.7760,56.2100,
